shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
160028,50.355726,3.516818,470038
160028,50.355744,3.516818,470039
160028,50.355764,3.516814,470040
160028,50.355795,3.516799,470041
160028,50.355821,3.516768,470042
160028,50.355838,3.516736,470043
160028,50.355854,3.516696,470044
160028,50.355865,3.516647,470045
160028,50.355868,3.516596,470046
160028,50.355866,3.516574,470047
160028,50.356194,3.516515,470048
160028,50.356546,3.516463,470049
160028,50.356742,3.516444,470050
160028,50.356792,3.516437,470051
160028,50.356929,3.516430,470052
160028,50.357122,3.516435,470053
160028,50.357321,3.516441,470054
160028,50.357321,3.516441,480001
160028,50.357642,3.516453,480002
160028,50.357681,3.516456,480003
160028,50.357915,3.516445,480004
160028,50.358139,3.516492,480005
160028,50.358245,3.516518,480006
160028,50.358485,3.516544,480007
160028,50.358744,3.516575,480008
160028,50.359127,3.516618,480009
160028,50.359634,3.516666,480010
160028,50.359700,3.516685,480011
160028,50.359811,3.516773,480012
160028,50.359896,3.516831,480013
160028,50.359917,3.516888,480014
160028,50.359955,3.516962,480015
160028,50.360060,3.517137,480016
160028,50.360075,3.517160,480017
160028,50.360120,3.517226,480018
160028,50.360119,3.517253,480019
160028,50.360145,3.517332,480020
160028,50.360224,3.517459,480021
160028,50.360224,3.517459,490001
160028,50.360283,3.517538,490002
160028,50.360323,3.517581,490003
160028,50.360385,3.517635,490004
160028,50.360413,3.517652,490005
160028,50.360433,3.517651,490006
160028,50.360454,3.517645,490007
160028,50.360470,3.517630,490008
160028,50.360499,3.517646,490009
160028,50.360549,3.517662,490010
160028,50.360619,3.517675,490011
160028,50.360625,3.517677,490012
160028,50.360984,3.517666,490013
160028,50.361087,3.517657,490014
160028,50.361155,3.517648,490015
160028,50.361198,3.517635,490016
160028,50.361228,3.517652,490017
160028,50.361256,3.517663,490018
160028,50.361318,3.517699,490019
160028,50.361354,3.517723,490020
160028,50.361385,3.517740,490021
160028,50.361461,3.517782,490022
160028,50.361505,3.517802,490023
160028,50.361529,3.517808,490024
160028,50.361560,3.517805,490025
160028,50.361582,3.517789,490026
160028,50.361601,3.517764,490027
160028,50.361615,3.517725,490028
160028,50.361622,3.517677,490029
160028,50.361623,3.517636,490030
160028,50.361616,3.517594,490031
160028,50.361857,3.517515,490032
160028,50.362010,3.517479,490033
160028,50.362092,3.517470,490034
160028,50.362175,3.517459,490035
160028,50.362307,3.517448,490036
160028,50.362458,3.517458,490037
160028,50.362541,3.517476,490038
160028,50.362764,3.517568,490039
160028,50.362756,3.517620,490040
160028,50.362755,3.517666,490041
160028,50.362778,3.517704,490042
160028,50.362810,3.517726,490043
160028,50.362835,3.517745,490044
160028,50.362903,3.517785,490045
160028,50.362988,3.517841,490046
160028,50.363143,3.517914,490047
160028,50.363077,3.518206,490048
160028,50.362999,3.518582,490049
160028,50.362924,3.518970,490050
160029,50.332335,3.483350,10001
160029,50.331677,3.483388,10002
160029,50.331671,3.483357,10003
160029,50.331664,3.483339,10004
160029,50.331655,3.483325,10005
160029,50.331646,3.483313,10006
160029,50.331635,3.483309,10007
160029,50.331622,3.483306,10008
160029,50.331604,3.483309,10009
160029,50.331593,3.483317,10010
160029,50.331583,3.483330,10011
160029,50.331576,3.483342,10012
160029,50.331569,3.483363,10013
160029,50.331566,3.483379,10014
160029,50.331566,3.483400,10015
160029,50.331568,3.483414,10016
160029,50.331573,3.483435,10017
160029,50.331582,3.483453,10018
160029,50.331592,3.483464,10019
160029,50.331617,3.483477,10020
160029,50.331622,3.483477,10021
160029,50.331633,3.484106,10022
160029,50.331649,3.484921,10023
160029,50.331658,3.485368,10024
160029,50.331673,3.485910,10025
160029,50.331678,3.486133,10026
160029,50.331681,3.486217,10027
160029,50.331686,3.487059,10028
160029,50.331659,3.487993,10029
160029,50.331651,3.487996,10030
160029,50.331632,3.488008,10031
160029,50.331618,3.488032,10032
160029,50.331612,3.488061,10033
160029,50.331233,3.488108,10034
160029,50.331233,3.488108,20001
160029,50.331138,3.488120,20002
160029,50.331068,3.488130,20003
160029,50.330958,3.488149,20004
160029,50.330890,3.488161,20005
160029,50.330842,3.488169,20006
160029,50.330749,3.488179,20007
160029,50.330639,3.488185,20008
160029,50.330560,3.488183,20009
160029,50.330282,3.488156,20010
160029,50.330104,3.488114,20011
160029,50.329737,3.488084,20012
160029,50.329555,3.488069,20013
160029,50.329509,3.488063,20014
160029,50.329326,3.488043,20015
160029,50.329101,3.488045,20016
160029,50.328996,3.488054,20017
160029,50.328996,3.488054,30001
160029,50.328895,3.488062,30002
160029,50.328616,3.488090,30003
160029,50.328298,3.488134,30004
160029,50.328094,3.488167,30005
160029,50.327813,3.488208,30006
160029,50.327618,3.488236,30007
160029,50.327493,3.488242,30008
160029,50.327455,3.488229,30009
160029,50.327340,3.488126,30010
160029,50.327346,3.488097,30011
160029,50.327348,3.488065,30012
160029,50.327346,3.488034,30013
160029,50.327342,3.488003,30014
160029,50.327333,3.487974,30015
160029,50.327322,3.487947,30016
160029,50.327308,3.487924,30017
160029,50.327291,3.487906,30018
160029,50.327273,3.487893,30019
160029,50.327253,3.487884,30020
160029,50.327234,3.487880,30021
160029,50.327213,3.487883,30022
160029,50.327193,3.487891,30023
160029,50.327175,3.487903,30024
160029,50.327158,3.487921,30025
160029,50.327144,3.487944,30026
160029,50.327132,3.487969,30027
160029,50.327123,3.487998,30028
160029,50.327117,3.488028,30029
160029,50.327115,3.488060,30030
160029,50.327117,3.488091,30031
160029,50.327121,3.488122,30032
160029,50.327130,3.488151,30033
160029,50.327142,3.488176,30034
160029,50.327155,3.488200,30035
160029,50.327172,3.488219,30036
160029,50.327190,3.488232,30037
160029,50.327176,3.488276,30038
160029,50.327143,3.488334,30039
160029,50.327116,3.488371,30040
160029,50.327000,3.488575,30041
160029,50.326692,3.488984,30042
160029,50.326391,3.489603,30043
160029,50.326391,3.489603,40001
160029,50.326122,3.490153,40002
160029,50.325966,3.490472,40003
160029,50.325844,3.490723,40004
160029,50.325785,3.490841,40005
160029,50.325359,3.491684,40006
160029,50.325095,3.492236,40007
160029,50.324846,3.492739,40008
160029,50.324535,3.493380,40009
160029,50.324499,3.493455,40010
160029,50.323775,3.494950,40011
160029,50.323668,3.495140,40012
160029,50.323495,3.495430,40013
160029,50.323428,3.495522,40014
160029,50.323334,3.495636,40015
160029,50.323228,3.495745,40016
160029,50.323165,3.495809,40017
160029,50.323074,3.495883,40018
160029,50.322964,3.495969,40019
160029,50.322852,3.496032,40020
160029,50.322735,3.496090,40021
160029,50.322597,3.496143,40022
160029,50.322437,3.496185,40023
160029,50.322276,3.496224,40024
160029,50.322153,3.496244,40025
160029,50.321811,3.496302,40026
160029,50.321809,3.496264,40027
160029,50.321798,3.496217,40028
160029,50.321778,3.496171,40029
160029,50.321758,3.496142,40030
160029,50.321741,3.496125,40031
160029,50.321720,3.496109,40032
160029,50.321690,3.496098,40033
160029,50.321647,3.496089,40034
160029,50.321622,3.496090,40035
160029,50.321597,3.496097,40036
160029,50.321568,3.496112,40037
160029,50.321551,3.496129,40038
160029,50.321530,3.496156,40039
160029,50.321510,3.496188,40040
160029,50.321496,3.496225,40041
160029,50.321487,3.496268,40042
160029,50.321481,3.496314,40043
160029,50.321480,3.496366,40044
160029,50.321487,3.496420,40045
160029,50.321500,3.496470,40046
160029,50.321520,3.496514,40047
160029,50.321551,3.496561,40048
160029,50.321584,3.496587,40049
160029,50.321613,3.496596,40050
160029,50.321664,3.496599,40051
160029,50.321771,3.498045,40052
160029,50.321786,3.498378,40053
160029,50.321825,3.499027,40054
160029,50.321766,3.499121,40055
160029,50.321752,3.499154,40056
160029,50.321734,3.499235,40057
160029,50.321732,3.499293,40058
160029,50.321746,3.499383,40059
160029,50.321767,3.499461,40060
160029,50.321784,3.499501,40061
160029,50.321807,3.499535,40062
160029,50.321842,3.499566,40063
160029,50.321867,3.499583,40064
160029,50.321870,3.499676,40065
160029,50.321920,3.500379,40066
160029,50.321924,3.500433,40067
160029,50.321924,3.500433,50001
160029,50.321949,3.500833,50002
160029,50.321958,3.500983,50003
160029,50.321990,3.501466,50004
160029,50.322083,3.502426,50005
160029,50.322087,3.502571,50006
160029,50.322132,3.502862,50007
160029,50.322196,3.503124,50008
160029,50.322267,3.503365,50009
160029,50.322346,3.503606,50010
160029,50.322433,3.503831,50011
160029,50.322519,3.504011,50012
160029,50.322619,3.504206,50013
160029,50.322758,3.504443,50014
160029,50.322884,3.504636,50015
160029,50.323017,3.504813,50016
160029,50.323162,3.504980,50017
160029,50.323293,3.505123,50018
160029,50.323467,3.505286,50019
160029,50.324085,3.505822,50020
160029,50.324629,3.506324,50021
160029,50.325555,3.507103,50022
160029,50.325675,3.507176,50023
160029,50.326107,3.507571,50024
160029,50.326401,3.507845,50025
160029,50.326579,3.508018,50026
160029,50.326739,3.508182,50027
160029,50.326872,3.508339,50028
160029,50.327032,3.508512,50029
160029,50.327293,3.508875,50030
160029,50.327391,3.509032,50031
160029,50.327465,3.509167,50032
160029,50.327518,3.509280,50033
160029,50.327571,3.509429,50034
160029,50.327571,3.509515,50035
160029,50.327587,3.509605,50036
160029,50.327602,3.509654,50037
160029,50.327622,3.509703,50038
160029,50.327652,3.509750,50039
160029,50.327702,3.509796,50040
160029,50.327749,3.509819,50041
160029,50.327779,3.509831,50042
160029,50.327800,3.509834,50043
160029,50.327859,3.509903,50044
160029,50.327889,3.509960,50045
160029,50.327930,3.510046,50046
160029,50.327962,3.510123,50047
160029,50.328186,3.510817,50048
160029,50.328261,3.511048,50049
160029,50.328404,3.511494,50050
160029,50.328458,3.511643,50051
160029,50.328542,3.511920,50052
160029,50.328563,3.511982,50053
160029,50.328801,3.512732,50054
160029,50.328801,3.512732,60001
160029,50.328828,3.512818,60002
160029,50.329036,3.513506,60003
160029,50.329102,3.513770,60004
160029,50.329123,3.513899,60005
160029,50.329130,3.513974,60006
160029,50.329124,3.514037,60007
160029,50.329072,3.514151,60008
160029,50.329058,3.514204,60009
160029,50.329041,3.514286,60010
160029,50.329045,3.514401,60011
160029,50.329052,3.514469,60012
160029,50.329070,3.514552,60013
160029,50.329093,3.514630,60014
160029,50.329136,3.514702,60015
160029,50.329174,3.514743,60016
160029,50.329222,3.514783,60017
160029,50.329263,3.514798,60018
160029,50.329311,3.514804,60019
160029,50.329366,3.514805,60020
160029,50.329412,3.514784,60021
160029,50.329453,3.514760,60022
160029,50.329497,3.514708,60023
160029,50.329532,3.514636,60024
160029,50.329557,3.514569,60025
160029,50.329575,3.514499,60026
160029,50.329784,3.514341,60027
160029,50.329976,3.514249,60028
160029,50.330111,3.514193,60029
160029,50.330262,3.514135,60030
160029,50.330563,3.514016,60031
160029,50.330634,3.513992,60032
160029,50.330634,3.513992,70001
160029,50.330669,3.513980,70002
160029,50.330736,3.513989,70003
160029,50.330778,3.513990,70004
160029,50.330815,3.513985,70005
160029,50.330856,3.513970,70006
160029,50.330917,3.513944,70007
160029,50.331021,3.513907,70008
160029,50.331274,3.513819,70009
160029,50.331386,3.513786,70010
160029,50.331466,3.513751,70011
160029,50.331489,3.513727,70012
160029,50.331506,3.513682,70013
160029,50.331515,3.513633,70014
160029,50.331616,3.513601,70015
160029,50.331859,3.513522,70016
160029,50.332020,3.513486,70017
160029,50.332128,3.513467,70018
160029,50.332176,3.513456,70019
160029,50.332403,3.513438,70020
160029,50.332540,3.513430,70021
160029,50.332699,3.513431,70022
160029,50.332735,3.513421,70023
160029,50.332775,3.513406,70024
160029,50.332803,3.513437,70025
160029,50.332829,3.513453,70026
160029,50.332868,3.513463,70027
160029,50.332903,3.513454,70028
160029,50.332934,3.513420,70029
160029,50.332956,3.513383,70030
160029,50.332966,3.513353,70031
160029,50.332976,3.513313,70032
160029,50.332978,3.513264,70033
160029,50.332972,3.513217,70034
160029,50.332961,3.513184,70035
160029,50.332946,3.513154,70036
160029,50.332928,3.513134,70037
160029,50.332903,3.513112,70038
160029,50.332878,3.513103,70039
160029,50.332927,3.512935,70040
160029,50.332951,3.512862,70041
160029,50.332989,3.512718,70042
160029,50.333027,3.512580,70043
160029,50.333111,3.512177,70044
160029,50.333164,3.511935,70045
160029,50.333305,3.511338,70046
160029,50.333343,3.511203,70047
160029,50.333390,3.511220,70048
160029,50.333426,3.511213,70049
160029,50.333494,3.511186,70050
160029,50.333553,3.511159,70051
160029,50.333593,3.511124,70052
160029,50.333676,3.511021,70053
160029,50.333727,3.510985,70054
160029,50.333763,3.510969,70055
160029,50.333934,3.510909,70056
160029,50.333994,3.510895,70057
160029,50.333994,3.510895,80001
160029,50.334063,3.510879,80002
160029,50.334186,3.510845,80003
160029,50.334252,3.510814,80004
160029,50.334302,3.510733,80005
160029,50.334346,3.510694,80006
160029,50.334412,3.510626,80007
160029,50.334473,3.510544,80008
160029,50.334582,3.510382,80009
160029,50.334628,3.510294,80010
160029,50.334707,3.510212,80011
160029,50.334802,3.509923,80012
160029,50.335054,3.509035,80013
160029,50.335170,3.508674,80014
160029,50.335525,3.507571,80015
160029,50.335759,3.506839,80016
160029,50.335999,3.506091,80017
160029,50.336208,3.505442,80018
160029,50.336372,3.504931,80019
160029,50.336408,3.504736,80020
160029,50.336332,3.504696,80021
160029,50.336286,3.504674,80022
160029,50.336184,3.504630,80023
160029,50.336125,3.504613,80024
160029,50.336037,3.504577,80025
160029,50.335940,3.504528,80026
160029,50.335856,3.504489,80027
160029,50.335755,3.504436,80028
160029,50.335698,3.504380,80029
160029,50.335662,3.504353,80030
160029,50.335639,3.504336,80031
160029,50.335516,3.504271,80032
160029,50.335416,3.504221,80033
160029,50.335210,3.504110,80034
160029,50.335072,3.504037,80035
160029,50.334909,3.503951,80036
160029,50.334802,3.503894,80037
160029,50.334691,3.503837,80038
160029,50.334589,3.503782,80039
160029,50.334040,3.503492,80040
160029,50.333541,3.503230,80041
160029,50.333329,3.503120,80042
160029,50.333107,3.503002,80043
160029,50.333031,3.502971,80044
160029,50.332946,3.502948,80045
160029,50.332794,3.502931,80046
160029,50.332000,3.502878,80047
160029,50.331511,3.502831,80048
160029,50.331358,3.502821,80049
160029,50.331201,3.502824,80050
160029,50.331035,3.502841,80051
160029,50.330961,3.502858,80052
160029,50.330896,3.502873,80053
160029,50.330834,3.502892,80054
160029,50.330834,3.502892,90001
160029,50.330714,3.502930,90002
160029,50.330713,3.502916,90003
160029,50.330705,3.502884,90004
160029,50.330699,3.502872,90005
160029,50.330683,3.502851,90006
160029,50.330671,3.502841,90007
160029,50.330656,3.502837,90008
160029,50.330642,3.502837,90009
160029,50.330622,3.502846,90010
160029,50.330601,3.502870,90011
160029,50.330594,3.502887,90012
160029,50.330586,3.502929,90013
160029,50.330586,3.502943,90014
160029,50.330588,3.502963,90015
160029,50.330593,3.502979,90016
160029,50.330606,3.503005,90017
